Год,GPS №,Тип обработки,Глубина,повторность,"рН солевой вытяжки, ед. рН","рН водной вытяжки, ед. рН","Фосфор (подвижная форма), мг/кг","Калий (подвижная форма), млн-1","Общий азот, %","Общий углерод, %","М.д. содержания  гипса (по Хитрову), %","Массовая доля иона хлорида, ммоль/100 г","Массовая доля иона сульфата, ммоль/100 г","Массовая доля магния (водорастворимая форма), ммоль/100 г почвы","Массовая доля кальция (водорастворимая форма), ммоль/100 г почвы","Массовая доля натрия (водорастворимая форма), мг•экв на 100 г почвы","Массовая доля калия (водорастворимая форма), мг•экв на 100 г почвы","Сумма поглощенных оснований по Каппену, ммоль/100 г","Массовая доля плотного остатка водной вытяжки, %","Карбонат и бикарбонат-ионы, ммоль/100 г","Массовая доля общего содержания карбонатов (по Козловскому), % (CO2)","Массовая доля общего содержания карбонатов (по Козловскому), %(CaCO3)","Органический углерод, %"
2020,529,ТТ,0-10,[0],7.35,8.28,22.085385878489323,339.26312,0.16,1.4499,2.62,0.049000000000000016,1.6666666666666667,0.25,0.5,0.03684347826086957,0.07589358974358974,24.44649446494465,0.14980000000000002,0.7,0.7919999999999995,,1.2339000000000002
2020,529,ТТ,10-20,[0],7.42,8.23,22.085385878489323,329.24583999999993,0.16,1.5393,5.129333333333333,0.0,1.4722222222222223,0.05,0.6,0.04137173913043479,0.04126794871794871,24.44649446494465,0.1404,0.8,0.8139999999999998,,1.3173
2020,529,ТТ,20-30,[0],7.04,8.32,7.79967159277504,239.66824000000003,0.14,1.4057,2.8226666666666667,0.0,1.6111111111111112,0.05,0.55,0.047017391304347816,0.019841025641025644,23.616236162361623,0.15400000000000005,0.85,0.9239999999999998,,1.1537
2020,529,ТТ,30-40,[0],7.16,8.45,6.814449917898193,156.59464799999995,0.11,1.7163,2.825333333333333,0.049000000000000016,1.5555555555555558,0.05,0.5,0.09089565217391304,0.021866666666666663,24.07749077490775,0.15400000000000005,0.85,1.54,,1.2963
2020,529,ТТ,40-50,[0],7.39,8.47,4.844006568144501,145.48654399999998,0.1,1.8159999999999998,3.214666666666667,0.049000000000000016,1.7777777777777781,0.35,0.4,0.06859565217391304,0.030266666666666664,24.2619926199262,0.1635,0.85,1.826,,1.3179999999999998
2020,529,ТТ,50-60,[0],7.38,8.34,3.858784893267652,140.05409600000002,0.1,1.8012,2.4226666666666667,0.049000000000000016,1.6111111111111112,0.1,0.6,0.08745434782608695,0.03746410256410257,23.892988929889302,0.16649999999999998,0.9000000000000001,1.8919999999999997,,1.2852000000000001
2020,529,ТТ,60-70,[0],7.34,8.33,5.336617405582922,128.307872,0.09,1.8653,3.413396825396826,0.049000000000000016,1.6388888888888888,0.4500000000000001,0.5,0.0730804347826087,0.017555128205128206,24.53874538745388,0.1792,0.95,4.158,,0.7312999999999998
2020,529,ТТ,70-80,[0],7.39,8.39,1.8883415435139568,125.85411999999998,0.08,1.8629,2.522735930735931,0.098,1.5555555555555558,0.6,0.5,0.08477173913043479,0.019893589743589745,23.892988929889302,0.1728,0.95,3.388,,0.9389000000000001
2020,529,ТТ,80-90,[0],7.42,8.46,1.3957307060755335,120.17605600000002,0.08,1.8632,2.825333333333333,0.049000000000000016,1.5555555555555558,0.35,0.7,0.09109782608695652,0.01835,24.07749077490775,0.1635,0.85,2.486,,1.1852
2020,529,ТТ,90-100,[0],7.47,8.47,0.4105090311986863,119.3766,0.05,1.8479,2.8954166666666663,0.0,1.5277777777777781,0.65,0.15,0.10116304347826087,0.02245512820512821,24.6,0.1526,0.8,2.6180000000000003,,1.1339000000000001
2020,529,ТТ,100-110,[0],7.44,8.57,0.4105090311986863,121.341528,0.06,1.8881,2.6226666666666665,0.049000000000000016,1.6111111111111112,0.5,0.35,0.11491739130434785,0.01942051282051282,24.500000000000004,0.1512,0.8,2.5520000000000005,,1.1920999999999997
2020,529,ТТ,110-120,[0],7.67,8.6,0.4105090311986863,110.43810399999998,0.04,1.8452,2.9661449275362317,0.049000000000000016,1.6111111111111112,0.55,0.4500000000000001,0.11672608695652173,0.01875128205128205,23.70848708487085,0.1526,0.75,2.9920000000000004,,1.0292
2020,529,ТТ,120-130,[0],7.64,8.65,0.4105090311986863,114.623208,0.04,1.6569,3.0826394557823127,0.0,3.805555555555556,0.5,0.4500000000000001,0.1391913043478261,0.02069871794871795,23.33948339483395,0.2616,0.6500000000000001,2.5740000000000003,,0.9549
2020,529,ТТ,130-140,[0],7.59,8.65,2.380952380952381,112.398216,0.03,1.4672,2.010356589147288,0.098,1.7222222222222223,0.4,0.1,0.18243260869565214,0.03880897435897435,24.169741697416978,0.15680000000000002,0.7,2.6620000000000004,,0.7412
2020,529,ТТ,140-150,[0],7.69,8.66,2.8735632183908044,118.748112,0.03,1.3749,3.482206896551725,0.049000000000000016,2.166666666666667,0.4,0.55,0.22658695652173916,0.02145128205128205,23.892988929889302,0.2016,0.85,2.4419999999999997,,0.7089000000000001
2020,529,ТТ,150-160,[0],7.33,8.87,3.3661740558292284,119.43439199999999,0.03,1.4146,3.9186666666666663,0.0,1.6944444444444446,0.5,0.75,0.3139565217391305,0.01935769230769231,24.169741697416978,0.1776,0.8,2.3100000000000005,,0.7846
2020,529,ТТ,160-170,[0],7.82,9.07,2.8735632183908044,96.44039999999998,0.03,1.4942,2.37137649880096,0.049000000000000016,1.5555555555555558,0.55,0.4,0.4434347826086956,0.024880769230769238,24.07749077490775,0.162,0.8,2.6620000000000004,,0.7681999999999999
2020,529,ТТ,170-180,[0],7.92,8.96,3.858784893267652,94.648848,0.03,1.4649,2.3270990990991,0.049000000000000016,2.1944444444444446,0.1,0.4,0.6646739130434782,0.01611025641025641,23.523985239852397,0.2052,1.0,2.53,,0.7749000000000001
2020,529,ТТ,180-190,[0],7.9,8.93,4.351395730706075,92.963248,0.03,1.4637,2.720148148148148,0.0,1.9722222222222223,0.5,0.3,0.8850652173913044,0.018280769230769232,24.169741697416978,0.2128,0.95,2.3760000000000003,,0.8156999999999999
2020,529,ТТ,190-200,[0],8.05,8.98,4.351395730706075,89.03098399999998,0.03,1.5386,3.030814814814814,0.0,2.4444444444444446,0.4500000000000001,0.4,0.05602826086956522,0.06539487179487179,23.523985239852397,0.1962,0.8,2.8819999999999997,,0.7526
2020,529,ТТ,0-10,[1],7.26,8.16,20.60755336617405,291.6088000000001,0.19,1.6611,3.938666666666668,0.049000000000000016,1.2777777777777781,0.6,0.4,0.0505608695652174,0.07750384615384615,24.630996309963102,0.14300000000000002,0.7,0.7260000000000002,,1.4630999999999998
2020,529,ТТ,10-20,[1],7.53,8.33,20.60755336617405,349.83423999999997,0.18,1.6485,2.7346666666666666,0.0,1.3611111111111112,0.4,0.15,0.04861086956521739,0.036542307692307686,24.44649446494465,0.1284,0.8,0.8580000000000004,,1.4144999999999999
2020,529,ТТ,20-30,[1],7.23,8.33,12.233169129720853,217.53872,0.17,1.5413,2.1846666666666668,0.0,1.3611111111111112,0.5,0.55,0.05879565217391305,0.06015,23.985239852398525,0.1404,0.75,1.0340000000000007,,1.2592999999999996
2020,529,ТТ,0-10,[2],7.14,8.37,28.981937602627248,287.10584,0.18,1.5821,2.7386666666666666,0.049000000000000016,1.2777777777777781,0.5,0.35,0.04961956521739131,0.048198717948717947,24.44649446494465,0.1308,0.75,0.8580000000000004,,1.3481
2020,529,ТТ,10-20,[2],6.87,8.33,23.5632183908046,265.07264000000004,0.18,1.5933,2.9346666666666668,0.049000000000000016,1.3611111111111112,0.4500000000000001,0.6,0.05730869565217391,0.061764102564102565,23.892988929889302,0.1512,0.8,0.8360000000000002,,1.3653
2020,529,ТТ,20-30,[2],7.34,8.27,14.69622331691297,209.416536,0.16,1.5383,1.912,0.0,1.8333333333333333,0.55,0.5,0.05194347826086957,0.05341666666666667,17.78846153846154,0.1728,0.9000000000000001,0.9680000000000004,,1.2742999999999998
2020,529,ТТ,0-10,[3],7.38,8.19,19.12972085385878,256.452,0.16,1.5755,2.964969696969697,0.049000000000000016,1.3611111111111112,0.4,0.65,0.048582608695652174,0.04059615384615385,24.44649446494465,0.1404,0.75,0.9020000000000004,,1.3295
2020,529,ТТ,10-20,[3],7.07,8.27,18.144499178981942,222.556992,0.16,1.5474,1.7346666666666668,0.049000000000000016,1.3611111111111112,0.4500000000000001,0.8500000000000001,0.06621521739130436,0.07305128205128206,24.630996309963102,0.1456,0.6500000000000001,0.88,,1.3074000000000001
2020,529,ТТ,20-30,[3],7.4,8.21,9.770114942528737,200.88258400000004,0.15,1.6738,2.0973333333333337,0.049000000000000016,2.1388888888888893,0.25,0.2,0.05402173913043478,0.06396666666666667,24.354243542435427,0.1887,0.95,1.1880000000000004,,1.3497999999999999
2020,529,ТТ,0-10,[4],7.1,8.09,25.041050903119864,279.76144,0.17,1.6617,3.0360000000000005,0.049000000000000016,1.3333333333333337,0.35,0.35,0.05373043478260869,0.05504871794871795,24.07749077490775,0.132,0.7,0.9240000000000006,,1.4096999999999997
2020,529,ТТ,10-20,[4],7.16,8.13,17.159277504105088,254.7664,0.15,1.6045,3.236,0.098,1.3333333333333337,0.5,0.1,0.0584304347826087,0.053242307692307686,24.354243542435427,0.1332,0.75,1.166,,1.2865
2020,529,ТТ,20-30,[4],7.07,8.18,11.74055829228243,200.80071200000003,0.14,1.6179,2.412,0.098,1.8333333333333333,0.35,0.55,0.12552391304347826,0.03910128205128205,24.354243542435427,0.1819,0.9000000000000001,1.2320000000000004,,1.2818999999999998
2019,435,ПП,0-10,,7.1,8.34,83.28,663.63,0.22,2.1453,,,,,,,,,,,0.97,,1.8807545454545456
2019,438,ПП,0-10,,7.23,8.44,13.49,235.97,0.17,1.6585,,,,,,,,,,,1.06,,1.369409090909091
2019,440,ПП,0-10,,7.27,8.29,22.69,291.45,0.17,1.7281,,,,,,,,,,,1.06,,1.439009090909091
2019,443,ПП,0-10,,7.29,8.35,16.2,530.54,0.19,1.8233,,,,,,,,,,,1.06,,1.5342090909090909
2019,445,ПП,0-10,,7.33,8.39,19.99,276.84,0.17,1.7649,,,,,,,,,,,1.14,,1.453990909090909
2019,446,ПП,0-10,,7.15,8.35,81.66,684.97,0.26,2.7216,,,,,,,,,,,1.14,,2.410690909090909
2019,448,ПП,0-10,,7.33,8.46,14.04,227.31,0.17,1.7096,,,,,,,,,,,1.14,,1.398690909090909
2019,450,ПП,0-10,,7.34,8.26,17.28,326.73,0.17,1.6388,,,,,,,,,,,1.14,,1.3278909090909092
2019,451,ТТ,0-10,,7.37,8.38,21.61,308.89,0.17,1.7683,,,,,,,,,,,1.14,,1.457390909090909
2019,452,ТТ,0-10,,7.39,8.59,18.9,272.57,0.15,1.9853,,,,,,,,,,,2.02,,1.4343909090909093
2019,453,ТТ,0-10,,7.32,8.42,31.67,266.28,0.14,1.9219,,,,,,,,,,,2.11,,1.3464454545454545
2019,454,ТТ,0-10,,7.35,8.44,42.54,370.76,0.16,1.6936,,,,,,,,,,,1.41,,1.3090545454545455
2019,455,ТТ,0-10,,7.3,8.51,24.43,239.6,0.11,1.5152,,,,,,,,,,,1.67,,1.0597454545454545
2019,436,ТТ,0-10,,7.48,8.49,21.2,305.0,0.19,1.7655,,,,,,,,,,,1.23,,1.4300454545454546
2019,435,ПП,10-20,,7.28,8.36,19.77,277.86,0.18,1.6981,,,,,,,,,,,1.32,,1.3380999999999998
2019,438,ПП,10-20,,7.34,8.47,18.22,245.77,0.19,1.6749,,,,,,,,,,,0.97,,1.4103545454545454
2019,440,ПП,10-20,,7.32,8.29,19.25,256.23,0.17,1.676,,,,,,,,,,,1.14,,1.3650909090909091
2019,443,ПП,10-20,,7.35,8.52,17.18,343.81,0.18,1.7029,,,,,,,,,,,1.14,,1.391990909090909
2019,445,ПП,10-20,,7.39,8.4,24.43,312.72,0.16,1.8583,,,,,,,,,,,1.5,,1.449209090909091
2019,446,ПП,10-20,,7.29,8.49,37.36,528.47,0.23,2.2401,,,,,,,,,,,1.23,,1.9046454545454545
2019,448,ПП,10-20,,7.27,8.41,13.56,221.98,0.17,1.6731,,,,,,,,,,,1.14,,1.3621909090909092
2019,450,ПП,10-20,,7.26,8.7,22.74,253.07,0.16,1.6635,,,,,,,,,,,1.14,,1.352590909090909
2019,451,ТТ,10-20,,7.29,8.54,28.55,351.0,0.17,1.8046,,,,,,,,,,,1.23,,1.4691454545454545
2019,452,ТТ,10-20,,7.39,8.76,17.98,235.56,0.14,1.9609,,,,,,,,,,,2.46,,1.2899909090909092
2019,453,ТТ,10-20,,7.4,8.64,14.81,206.6,0.13,1.9009,,,,,,,,,,,2.38,,1.251809090909091
2019,454,ТТ,10-20,,7.33,8.37,56.58,446.89,0.17,1.766,,,,,,,,,,,1.23,,1.4305454545454546
2019,455,ТТ,10-20,,7.31,8.39,12.69,224.64,0.11,1.583,,,,,,,,,,,2.02,,1.032090909090909
2019,436,ТТ,10-20,,7.42,8.5,12.53,339.53,0.19,1.7689,,,,,,,,,,,1.23,,1.4334454545454545
